paper_id,venue,section_type,paragraph_index,sentence_index,sentence_text,sentence_function,sentence_skeleton,claim_type,claim_strength,has_citation,has_number,has_figure_reference,has_table_reference,hedging_pattern,punctuation_pattern,transition_pattern
04_TC:paper_01,TC,Abstract,,2,"In fact, linear algebra tools permeate a wide variety of applications: from weather forecasting, to financial market prediction, radio signal processing, computer vision, and more.",INTERPRET,"X fact, linear algebra tools permeate a wide variety of applications: from weather forecasting, to financial market prediction, radio signal processing, compute",descriptive,low,False,False,False,False,,colon_count=1; comma_count=5,SUPPORT/INTERPRET
04_TC:paper_01,TC,Abstract,,3,"Since many of the aforementioned applications typically impose strict performance and/or fault tolerance constraints, the demand for fast and reliable matrix multiplication (MxM) is at an all-time high.",INTERPRET,"X many of the aforementioned applications typically impose strict performance and/or fault tolerance constraints, the demand for fast and reliable matrix multip",descriptive,low,False,False,False,False,,hyphen_count=1; parentheses_count=2; slash_count=1; comma_count=1,SUPPORT/INTERPRET
04_TC:paper_01,TC,Abstract,,4,"Typically, increased reliability is achieved through redundancy.",INTERPRET,"X, increased reliability is achieved through redundancy.",descriptive,none,False,False,False,False,,comma_count=1,SUPPORT/INTERPRET
04_TC:paper_01,TC,Abstract,,5,"However, coarse-grain duplication incurs an often prohibitive overhead, higher than 100%.",PROBLEM,"X, however/whereas Y.",comparative,low,False,True,False,False,,hyphen_count=1; comma_count=2,PROBLEM
04_TC:paper_01,TC,Abstract,,6,"Thanks to the peculiar characteristics of the MxM algorithm, more efficient algorithm-based hardening solutions have been designed to detect (and even correct) some types of errors with lower overhead.",PROBLEM,"X to the peculiar characteristics of the X algorithm, more efficient algorithm-based hardening solutions have been designed to detect (and even correct) some ty",comparative,low,False,False,False,False,,hyphen_count=1; parentheses_count=2; comma_count=1,PROBLEM
04_TC:paper_01,TC,Abstract,,7,"We show that, despite being more efficient, current solutions are still sub-optimal in certain scenarios, particularly when considering persistent faults in Field-Programmable Gate-Arrays (FPGAs).",GAP,"X show that, despite being more efficient, current solutions are still sub-optimal in certain scenarios, particularly when considering persistent faults in X X ",measurement,high,False,False,False,False,,hyphen_count=3; parentheses_count=2; comma_count=3,PROBLEM/GAP
04_TC:paper_01,TC,Abstract,,8,"Based on a thorough analysis of the fault model, we propose an error detection technique for MxM that decreases both algorithmic and architectural costs by over a polynomial degree, when compared to existing algorithm-based strategies.",METHOD,We METHOD X under Y.,comparative,low,False,False,False,False,,hyphen_count=1; comma_count=2,TASK/METHOD
04_TC:paper_01,TC,Abstract,,9,"Furthermore, we report arithmetic overheads at the application level to be under 1% for three state-of-the-art Convolutional Neural Networks (CNNs).",RESULT,"X, we report arithmetic overheads at the application level to be under 1",limitation,low,False,True,False,False,under,hyphen_count=3; parentheses_count=2; comma_count=1,RESULT
04_TC:paper_01,TC,Introduction,,1,"From high-performance computing, to low-latency radio, and image processing tasks, matrix operations are commonly at the core of a variety of compute-intensive algorithms.",BG,"X high-performance computing, to low-latency radio, and image processing tasks, matrix operations are commonly at the core of a variety of compute-intensive alg",descriptive,low,False,False,False,False,,hyphen_count=3; comma_count=3,BG
04_TC:paper_01,TC,Introduction,,2,"Scientific applications, such as climate and particle physics simulations [1], compute their solutions by solving large systems of equations, which frequently reduce to matrix multiplication.",RESULT,"X applications, such as climate and particle physics simulations [1], compute their solutions by solving large systems of equations, which frequently reduce to ",comparative,low,True,True,False,False,,comma_count=3,RESULT/INTERPRET
04_TC:paper_01,TC,Introduction,,3,"Matrix operations are so representative and relevant in computer science, that the list of the top 500 supercomputers in the world is determined by execution time figures of benchmarks mostly composed of linear algebra calculations [2].",BG,"X operations are so representative and relevant in computer science, that the list of the top 500 supercomputers in the world is determined by execution time fi",causal/generalization,low,True,True,False,False,,comma_count=1,BG/CONTEXT
04_TC:paper_01,TC,Introduction,,4,"Additionally, useful computer vision tasks, like edge-detection and image segmentation can be accomplished using the convolution operation, which by its turn can be expressed as an equivalent MxM [3].",INTERPRET,"X, useful computer vision tasks, like edge-detection and image segmentation can be accomplished using the convolution operation, which by its turn can be expres",descriptive,medium,True,True,False,False,can,hyphen_count=1; comma_count=3,SUPPORT/INTERPRET
04_TC:paper_01,TC,Introduction,,5,"Recent advances in the Machine Learning (ML) field have led to significant improvements in the accuracy of Convolutional Neural Networks (CNNs), making them attractive alternatives to more traditional image processing algorithms [4].",INTERPRET,"X advances in the X X (X) field have led to significant improvements in the accuracy of X X X (X), making them attractive alternatives to more traditional image",comparative,low,True,True,False,False,,parentheses_count=4; comma_count=1,SUPPORT/INTERPRET
04_TC:paper_01,TC,Introduction,,6,Such improved capability for object-detection and classification tasks sparked the interest of the trillion dollar automotive industry to deploy CNNs in autonomous cars [5].,INTERPRET,X improved capability for object-detection and classification tasks sparked the interest of the trillion dollar automotive industry to deploy X in autonomous ca,comparative,low,True,True,False,False,,hyphen_count=1,SUPPORT/INTERPRET
04_TC:paper_01,TC,Introduction,,7,"Likewise, military organizations have increased fleets of Unmanned Aerial Vehicles (UAVs) [6], while the space exploration sector is investing in autonomous rovers and helicopters for missions on Mars [7].",INTERPRET,"X, military organizations have increased fleets of X X X (X) [6], while the space exploration sector is investing in autonomous rovers and helicopters for missi",descriptive,low,True,True,False,False,,parentheses_count=2; comma_count=2,SUPPORT/INTERPRET
04_TC:paper_01,TC,Introduction,,8,As the aforementioned applications fall into the real-time safety-critical cat- • F.,INTERPRET,X the aforementioned applications fall into the real-time safety-critical cat- • X.,descriptive,low,False,False,False,False,,hyphen_count=3,SUPPORT/INTERPRET
04_TC:paper_02,TC,Abstract,,1,—Vector processing is highly effective in boosting processor performance and efficiency for data-parallel workloads.,BG,—X processing is highly effective in boosting processor performance and efficiency for data-parallel workloads.,descriptive,low,False,False,False,False,,hyphen_count=1; em_dash_count=1,BG
04_TC:paper_02,TC,Abstract,,2,"In this paper, we present Ara2, the first fully open-source vector processor to support the RISC-V V 1.0 frozen ISA.",METHOD,We METHOD X under Y.,method,medium,False,True,False,False,,hyphen_count=2; comma_count=2,TASK/METHOD
04_TC:paper_02,TC,Abstract,,3,"We evaluate Ara2’s performance on a diverse set of data-parallel kernels for various problem sizes and vector-unit configurations, achieving an average functional-unit utilization of 95% on the most computationally intensive kernels.",PROBLEM,We METHOD X under Y.,method,low,False,True,False,False,,hyphen_count=3; comma_count=1,PROBLEM
04_TC:paper_02,TC,Abstract,,4,"We pinpoint performance boosters and bottlenecks, including the scalar core, memories, and vector architecture, providing insights into the main vector architecture’s performance drivers.",INTERPRET,"X pinpoint performance boosters and bottlenecks, including the scalar core, memories, and vector architecture, providing insights into the main vector architect",descriptive,low,False,False,False,False,,comma_count=4,SUPPORT/INTERPRET
04_TC:paper_02,TC,Abstract,,5,"Leveraging the openness of the design, we implement Ara2 in a 22nm technology, characterize its PPA metrics on various configurations (2-16 lanes), and analyze its microarchitecture and implementation bottlenecks.",SETUP,"X the openness of the design, we implement X in a 22nm technology, characterize its X metrics on various configurations (2-16 lanes), and analyze its microarchi",method,low,False,True,False,False,,hyphen_count=1; parentheses_count=2; comma_count=3,METHOD/SETUP
04_TC:paper_02,TC,Abstract,,6,Ara2 achieves a state-of-the-art energy efficiency of 37.8 DP-GFLOPS/W (0.8V) and 1.35GHz of clock frequency (critical path: ∼40 FO4 gates).,RESULT,X achieves a state-of-the-art energy efficiency of 37.8 X/X (0.8V) and 1.35GHz of clock frequency (critical path: ∼40 X gates).,descriptive,low,False,True,False,False,,hyphen_count=4; colon_count=1; parentheses_count=4; slash_count=1,RESULT
04_TC:paper_02,TC,Abstract,,7,"Finally, we explore the performance and energy-efficiency trade-offs of multi-core vector processors: we find that multiple vector cores help overcome the scalar core issue-rate bound that limits short-vector performance.",INTERPRET,"X, we explore the performance and energy-efficiency trade-offs of multi-core vector processors: we find that multiple vector cores help overcome the scalar core",limitation,low,False,False,False,False,,hyphen_count=5; colon_count=1; comma_count=1,SUPPORT/INTERPRET
04_TC:paper_02,TC,Abstract,,8,"For example, a cluster of eight 2-lane Ara2 (16 FPUs) achieves more than 3x better performance than a 16-lane single-core Ara2 (16 FPUs) when executing a 32x32x32 matrix multiplication, with 1.5x improved energy efficiency.",RESULT,"X example, a cluster of eight 2-lane X (16 X) achieves more than 3x better performance than a 16-lane single-core X (16 X) when executing a 32x32x32 matrix mult",comparative,low,False,True,False,False,,hyphen_count=3; parentheses_count=4; comma_count=2,RESULT
04_TC:paper_02,TC,Introduction,,1,"IN 1976, the Cray-1 supercomputer [1] achieved the world’s top performance of 250 MFLOPS by exploiting Data Level Parallelism (DLP) through a vector Instruction Set Architecture (ISA).",BG,"X 1976, the X supercomputer [1] achieved the world’s top performance of 250 X by exploiting X X X (X) through a vector X X X (X).",descriptive,low,True,True,False,False,,hyphen_count=1; parentheses_count=4; comma_count=1,BG
04_TC:paper_02,TC,Introduction,,2,"Almost half a century later, in 2020, another vector architecture took the highest spot in the TOP500 list by scoring around 537 PFLOPS of peak performance: the Fugaku supercomputer, based on Fujitsu’s A64FX processor and Arm’s Scalable Vector Extension (SVE).",BG,"X half a century later, in 2020, another vector architecture took the highest spot in the X list by scoring around 537 X of peak performance: the X supercompute",descriptive,low,False,True,False,False,,colon_count=1; parentheses_count=2; comma_count=3,BG/CONTEXT
04_TC:paper_02,TC,Introduction,,3,"Despite an increase in raw computer performance by nine orders of magnitude, today’s computing systems struggle to meet the performance requirements of ubiquitous Artificial Intelligence (AI) and Machine Learning (ML) workloads.",PROBLEM,"X an increase in raw computer performance by nine orders of magnitude, today’s computing systems struggle to meet the performance requirements of ubiquitous X X",descriptive,low,False,False,False,False,,parentheses_count=4; comma_count=1,PROBLEM
04_TC:paper_02,TC,Introduction,,4,"The amount of data to process grows faster than the technologydriven processing-speed gain [2], and the power required to sustain the ever-increasing performance needs is the main limiting factor from the cloud (operating cost, cooling) to the edge (battery ...",INTERPRET,"X amount of data to process grows faster than the technologydriven processing-speed gain [2], and the power required to sustain the ever-increasing performance ",comparative,low,True,True,False,False,,hyphen_count=2; parentheses_count=3; comma_count=2,SUPPORT/INTERPRET
