paper_id,title,venue,year,section_type,unit_index,unit_text_short,function_label,function_chain,confidence,evidence_source,imitate_rule,avoid_rule
02_TCASII:paper_07,Design Automation of Analog and Mixed-Signal Circuits Using Neural Networks - A Tutorial Brief,IEEE Transactions on Circuits and Systems II: Express Briefs,2023,Abstract,9,"These circuits are, a priori, more programmable, energy-efficient, and cost-effective and also offer greater robustness against device imperfections compared to analog circuits.",INTERPRET,SUPPORT/INTERPRET,low,02_TCASII\metadata\extracted_text\paper_07.txt,"?????????????????????????? Venue cue: brief, local contribution with hard numbers.",??? observation ? conclusion? Venue caution: avoid long survey-style build-up.
02_TCASII:paper_07,Design Automation of Analog and Mixed-Signal Circuits Using Neural Networks - A Tutorial Brief,IEEE Transactions on Circuits and Systems II: Express Briefs,2023,Abstract,10,The increasing prevalence of digital signal processing goes hand in hand with the advancement of synthesis methods and Electronic Design Automation (EDA) tools which assist designers in automating and optimizing circuit development all the way from initial ...,SETUP,METHOD/SETUP,medium,02_TCASII\metadata\extracted_text\paper_07.txt,"?????workload?benchmark?FPGA/ASIC/????????? Venue cue: brief, local contribution with hard numbers.",??????/??????????? Venue caution: avoid long survey-style build-up.
02_TCASII:paper_08,XNOR-Bitcount Operation Exploiting Computing-In-Memory With STT-MRAMs,IEEE Transactions on Circuits and Systems II: Express Briefs,2023,Abstract,1,—This brief presents an energy-efficient and highperformance XNOR-bitcount architecture exploiting the benefits of computing-in-memory (CiM) and unique properties of spintransfer torque magnetic RAM (STT-MRAM) based on doublebarrier magnetic tunnel junctions ...,BG,BG,medium,02_TCASII\metadata\extracted_text\paper_08.txt,"?????????????????????????? Venue cue: brief, local contribution with hard numbers.",?????????????????????? Venue caution: avoid long survey-style build-up.
02_TCASII:paper_08,XNOR-Bitcount Operation Exploiting Computing-In-Memory With STT-MRAMs,IEEE Transactions on Circuits and Systems II: Express Briefs,2023,Abstract,2,"Our work proposes hardware and algorithmic optimizations, benchmarked against a state-of-the-art CiM-based XNOR-bitcount design.",INTERPRET,SUPPORT/INTERPRET,low,02_TCASII\metadata\extracted_text\paper_08.txt,"?????????????????????????? Venue cue: brief, local contribution with hard numbers.",??? observation ? conclusion? Venue caution: avoid long survey-style build-up.
02_TCASII:paper_08,XNOR-Bitcount Operation Exploiting Computing-In-Memory With STT-MRAMs,IEEE Transactions on Circuits and Systems II: Express Briefs,2023,Abstract,3,Simulation results show that our hardware optimization reduces the storage requirement (–50%) for each XNOR-bitcount operation.,RESULT,SETUP/RESULT,high,02_TCASII\metadata\extracted_text\paper_08.txt,"??????? + ?? + baseline/?? + ????? Venue cue: brief, local contribution with hard numbers.",????????????????? Venue caution: avoid long survey-style build-up.
02_TCASII:paper_08,XNOR-Bitcount Operation Exploiting Computing-In-Memory With STT-MRAMs,IEEE Transactions on Circuits and Systems II: Express Briefs,2023,Abstract,4,"The proposed algorithmic optimization improves execution time and energy consumption by about 30% (78%) and 26% (85%), respectively, for single (5 sequential) 9-bit XNOR-bitcount operations.",RESULT,RESULT,high,02_TCASII\metadata\extracted_text\paper_08.txt,"??????? + ?? + baseline/?? + ????? Venue cue: brief, local contribution with hard numbers.",????????????????? Venue caution: avoid long survey-style build-up.
02_TCASII:paper_08,XNOR-Bitcount Operation Exploiting Computing-In-Memory With STT-MRAMs,IEEE Transactions on Circuits and Systems II: Express Briefs,2023,Abstract,5,"As a case study, our solution is demonstrated for shape analysis using bit-quads.",INTERPRET,SUPPORT/INTERPRET,low,02_TCASII\metadata\extracted_text\paper_08.txt,"?????????????????????????? Venue cue: brief, local contribution with hard numbers.",??? observation ? conclusion? Venue caution: avoid long survey-style build-up.
02_TCASII:paper_08,XNOR-Bitcount Operation Exploiting Computing-In-Memory With STT-MRAMs,IEEE Transactions on Circuits and Systems II: Express Briefs,2023,Abstract,6,"I NTRODUCTION ONVOLUTIONAL neural networks (CNN) are widely used for image classification, object detection and recognition [1], [2], [3].",RESULT,RESULT,high,02_TCASII\metadata\extracted_text\paper_08.txt,"??????? + ?? + baseline/?? + ????? Venue cue: brief, local contribution with hard numbers.",????????????????? Venue caution: avoid long survey-style build-up.
02_TCASII:paper_08,XNOR-Bitcount Operation Exploiting Computing-In-Memory With STT-MRAMs,IEEE Transactions on Circuits and Systems II: Express Briefs,2023,Abstract,7,"However, due to their computational requirements and memory expensive structures, they cannot be easily integrated in small, resource-limited devices, as required in embedded and edge applications [1], [4], [5], [6].",PROBLEM,PROBLEM,high,02_TCASII\metadata\extracted_text\paper_08.txt,"?????????/??/?????????? challenging? Venue cue: brief, local contribution with hard numbers.",???? generic challenge? Venue caution: avoid long survey-style build-up.
02_TCASII:paper_08,XNOR-Bitcount Operation Exploiting Computing-In-Memory With STT-MRAMs,IEEE Transactions on Circuits and Systems II: Express Briefs,2023,Abstract,8,"Network compression techniques have given rise to binarized neural networks (BNNs), where weights and activations are represented by a single bit [4].",RESULT,RESULT,high,02_TCASII\metadata\extracted_text\paper_08.txt,"??????? + ?? + baseline/?? + ????? Venue cue: brief, local contribution with hard numbers.",????????????????? Venue caution: avoid long survey-style build-up.
02_TCASII:paper_08,XNOR-Bitcount Operation Exploiting Computing-In-Memory With STT-MRAMs,IEEE Transactions on Circuits and Systems II: Express Briefs,2023,Abstract,9,"As a result, the generally expensive multiply-accumulate (MAC) operations between weights and activations can be reduced to low-complexity bitwise XNORbitcount operations.",INTERPRET,SUPPORT/INTERPRET,low,02_TCASII\metadata\extracted_text\paper_08.txt,"?????????????????????????? Venue cue: brief, local contribution with hard numbers.",??? observation ? conclusion? Venue caution: avoid long survey-style build-up.
02_TCASII:paper_08,XNOR-Bitcount Operation Exploiting Computing-In-Memory With STT-MRAMs,IEEE Transactions on Circuits and Systems II: Express Briefs,2023,Abstract,10,"This makes BNNs power-efficient, computationally faster, and a memory-saving alternative to conventional CNNs [1].",RESULT,RESULT,high,02_TCASII\metadata\extracted_text\paper_08.txt,"??????? + ?? + baseline/?? + ????? Venue cue: brief, local contribution with hard numbers.",????????????????? Venue caution: avoid long survey-style build-up.
02_TCASII:paper_09,A Low-Complexity Sensing Scheme for Approximate Matching Content-Addressable Memory,IEEE Transactions on Circuits and Systems II: Express Briefs,2023,Abstract,1,"—The need for approximate rather than exact search arises in numerous compare-intensive applications, from networking to computational genomics.",BG,BG,medium,02_TCASII\metadata\extracted_text\paper_09.txt,"?????????????????????????? Venue cue: brief, local contribution with hard numbers.",?????????????????????? Venue caution: avoid long survey-style build-up.
02_TCASII:paper_09,A Low-Complexity Sensing Scheme for Approximate Matching Content-Addressable Memory,IEEE Transactions on Circuits and Systems II: Express Briefs,2023,Abstract,2,This brief presents a novel sensing approach for approximate matching content-addressable memory (CAM) designed to handle large Hamming distances (HDs) between the query pattern and stored data.,INTERPRET,SUPPORT/INTERPRET,low,02_TCASII\metadata\extracted_text\paper_09.txt,"?????????????????????????? Venue cue: brief, local contribution with hard numbers.",??? observation ? conclusion? Venue caution: avoid long survey-style build-up.
02_TCASII:paper_09,A Low-Complexity Sensing Scheme for Approximate Matching Content-Addressable Memory,IEEE Transactions on Circuits and Systems II: Express Briefs,2023,Abstract,3,The proposed matchline sensing scheme (MLSS) employs a replica mechanism and a 12-transistor positive feedback sense amplifier to effectively resolve the approximate match operation.,RESULT,RESULT,high,02_TCASII\metadata\extracted_text\paper_09.txt,"??????? + ?? + baseline/?? + ????? Venue cue: brief, local contribution with hard numbers.",????????????????? Venue caution: avoid long survey-style build-up.
02_TCASII:paper_09,A Low-Complexity Sensing Scheme for Approximate Matching Content-Addressable Memory,IEEE Transactions on Circuits and Systems II: Express Briefs,2023,Abstract,4,The MLSS was integrated into a 4 kB approximate CAM array and fabricated in a 65 nm CMOS technology.,RESULT,SETUP/RESULT,high,02_TCASII\metadata\extracted_text\paper_09.txt,"??????? + ?? + baseline/?? + ????? Venue cue: brief, local contribution with hard numbers.",????????????????? Venue caution: avoid long survey-style build-up.
02_TCASII:paper_09,A Low-Complexity Sensing Scheme for Approximate Matching Content-Addressable Memory,IEEE Transactions on Circuits and Systems II: Express Briefs,2023,Abstract,5,"With an overall area footprint of 0.0048 mm2 , which includes 512 sense amplifiers and the replica mechanism, the MLSS allows a flexible and dynamic adjustment of the HD tolerance threshold via several design variables.",RESULT,RESULT,high,02_TCASII\metadata\extracted_text\paper_09.txt,"??????? + ?? + baseline/?? + ????? Venue cue: brief, local contribution with hard numbers.",????????????????? Venue caution: avoid long survey-style build-up.
02_TCASII:paper_09,A Low-Complexity Sensing Scheme for Approximate Matching Content-Addressable Memory,IEEE Transactions on Circuits and Systems II: Express Briefs,2023,Abstract,6,Experimental measurements demonstrate the efficiency of our sensing scheme in tolerating very large HDs with the highest sensitivity.,RESULT,RESULT/INTERPRET,high,02_TCASII\metadata\extracted_text\paper_09.txt,"??????? + ?? + baseline/?? + ????? Venue cue: brief, local contribution with hard numbers.",????????????????? Venue caution: avoid long survey-style build-up.
02_TCASII:paper_09,A Low-Complexity Sensing Scheme for Approximate Matching Content-Addressable Memory,IEEE Transactions on Circuits and Systems II: Express Briefs,2023,Abstract,7,"I NTRODUCTION ONTENT-ADDRESSABLE memories (CAMs) are widely used in many applications requiring high-speed parallel search operations between an input query pattern and the complete dataset stored within the memory [1], [2].",RESULT,SETUP/RESULT,high,02_TCASII\metadata\extracted_text\paper_09.txt,"??????? + ?? + baseline/?? + ????? Venue cue: brief, local contribution with hard numbers.",????????????????? Venue caution: avoid long survey-style build-up.
02_TCASII:paper_09,A Low-Complexity Sensing Scheme for Approximate Matching Content-Addressable Memory,IEEE Transactions on Circuits and Systems II: Express Briefs,2023,Abstract,8,"Due to the wide demand for similarity search in numerous emerging applications such as compare-intensive big data workloads, machine learning, and pattern recognition in various domains, including images, DNA sequencing, and biomedical data, there is a ...",RESULT,RESULT,high,02_TCASII\metadata\extracted_text\paper_09.txt,"??????? + ?? + baseline/?? + ????? Venue cue: brief, local contribution with hard numbers.",????????????????? Venue caution: avoid long survey-style build-up.
02_TCASII:paper_09,A Low-Complexity Sensing Scheme for Approximate Matching Content-Addressable Memory,IEEE Transactions on Circuits and Systems II: Express Briefs,2023,Abstract,9,"Conventional CMOSbased or emerging resistive memory-based CAMs typically support only exact search operations [7], [8].",RESULT,RESULT,high,02_TCASII\metadata\extracted_text\paper_09.txt,"??????? + ?? + baseline/?? + ????? Venue cue: brief, local contribution with hard numbers.",????????????????? Venue caution: avoid long survey-style build-up.
02_TCASII:paper_09,A Low-Complexity Sensing Scheme for Approximate Matching Content-Addressable Memory,IEEE Transactions on Circuits and Systems II: Express Briefs,2023,Abstract,10,"Other memory sensing schemes have been proposed [1], [2], [9], [10].",RESULT,RESULT,high,02_TCASII\metadata\extracted_text\paper_09.txt,"??????? + ?? + baseline/?? + ????? Venue cue: brief, local contribution with hard numbers.",????????????????? Venue caution: avoid long survey-style build-up.
